source,cluster_id,threshold,area_km2,prob_max,prob_mean,centroid_x,centroid_y,dist_to_known_m,n_known_inside,score_size,score_discovery,val_vtt_r100,val_rel_vis,val_dist_rijeka,val_strahler,val_aps_vis,pred_prob_mean_feat,shap_vtt_r100,shap_rel_vis_100_250,shap_dist_rijeka_korig,shap_strahler,shap_aps_vis
thr85_all,438,0.85,0.1444,0.925,0.9111,562321.7,5048780.57,15430.65,0,0.131542,8.921338,Cambisols,15.003,237.3,1,344.3,0.9096,0.06902,0.2309,0.1209,0.01001,-0.01993
thr85_all,439,0.85,0.0163,0.8693,0.8594,598500.96,5048789.42,10483.19,0,0.013965,8.047298,Cambisols,1.066,170.5,2,137.0,0.8468,0.11931,0.05835,0.13415,0.01517,0.02112
thr85_all,440,0.85,0.065,0.9266,0.9099,561658.17,5048552.88,16100.08,0,0.059142,8.975337,Cambisols,13.657,239.1,1,305.3,0.9146,0.07014,0.2305,0.11875,0.01035,-0.01384
thr85_all,441,0.85,0.0331,0.8791,0.8631,598930.42,5048612.97,10943.99,0,0.02859,8.176155,Cambisols,1.723,190.4,2,137.1,0.8572,0.12072,0.06538,0.13864,0.01339,0.02033
thr85_all,442,0.85,0.01,0.9449,0.9005,639521.88,5048651.56,10988.89,0,0.009005,8.79223,Luvisols,5.4,247.9,3,110.1,0.9042,0.03768,0.19695,0.08812,0.02877,0.05391
thr85_all,443,0.85,0.165,0.925,0.9077,563191.48,5048596.31,14858.63,0,0.149774,8.886397,Cambisols,16.143,268.5,1,366.5,0.919,0.07246,0.23279,0.11662,0.01118,-0.01277
thr85_all,444,0.85,0.0175,0.8791,0.8717,600855.36,5048645.54,12645.17,0,0.015255,8.30316,Cambisols,1.581,197.8,2,132.1,0.8761,0.11852,0.07292,0.144,0.01401,0.02793
thr85_all,445,0.85,0.0256,0.925,0.8917,564486.28,5048563.11,13903.34,0,0.022849,8.82493,Cambisols,12.185,320.7,1,368.0,0.925,0.07142,0.23822,0.11363,0.01193,-0.00887
thr85_all,446,0.85,0.0319,0.8664,0.863,569179.66,5048461.03,11021.92,0,0.02751,8.064393,Cambisols,16.701,630.2,1,496.1,0.8614,0.06272,0.25272,0.05969,0.00899,-0.02143
thr85_all,447,0.85,0.015,0.9449,0.8982,643059.38,5048435.42,9241.77,0,0.013472,8.628632,Luvisols,5.353,239.4,3,110.0,0.9199,0.04005,0.19886,0.0995,0.0282,0.05454
thr85_all,448,0.85,0.0275,0.9116,0.8823,564193.75,5048392.05,14234.42,0,0.024264,8.718047,Cambisols,10.612,318.5,1,363.9,0.9116,0.07041,0.23121,0.11365,0.01176,-0.01417
thr85_all,449,0.85,0.025,0.9469,0.9137,636021.25,5048341.88,9766.93,0,0.022842,8.698845,Luvisols,5.99,257.4,2,114.0,0.9022,0.04698,0.21413,0.06895,0.01637,0.05702
thr85_all,450,0.85,0.0362,0.8664,0.8616,569739.22,5048266.38,10926.21,0,0.031231,8.056838,Cambisols,15.991,627.2,1,543.7,0.8614,0.06249,0.25462,0.05969,0.00888,-0.02299
thr85_all,451,0.85,0.0125,0.8705,0.8638,595863.75,5048166.25,8692.97,0,0.010797,7.895784,Cambisols,1.317,167.0,2,150.4,0.8652,0.11911,0.06536,0.13644,0.02142,0.02412
thr85_all,452,0.85,0.01,0.9039,0.8927,633637.5,5048182.81,8249.4,0,0.008927,8.151395,Luvisols,5.732,407.7,2,111.6,0.8906,0.05282,0.21402,0.04266,0.0226,0.05976
thr85_all,453,0.85,0.0238,0.8682,0.8609,563886.84,5048038.82,14699.41,0,0.020447,8.330894,Cambisols,13.602,627.1,1,341.6,0.8586,0.06112,0.25865,0.05613,0.00789,-0.02388
thr85_all,454,0.85,0.0444,0.915,0.8974,569578.35,5047936.44,11293.23,0,0.039823,8.539284,Cambisols,15.881,293.8,1,496.8,0.9149,0.06916,0.22976,0.11718,0.01188,-0.01182
thr85_all,455,0.85,0.0112,0.8686,0.8605,628388.89,5047904.17,3030.86,0,0.009681,6.963409,Gleysols,8.555,484.0,2,112.6,0.8636,-0.03202,0.25639,0.05703,0.00612,0.07733
thr85_all,456,0.85,0.0131,0.8633,0.8574,610262.5,5047793.45,9057.22,0,0.011253,7.865977,Luvisols,7.178,684.5,1,155.0,0.8555,0.06144,0.22562,0.02417,0.00496,0.04063
thr85_all,457,0.85,0.0169,0.8736,0.8655,596100.46,5047767.13,9136.43,0,0.014605,7.967024,Cambisols,1.858,205.9,2,154.7,0.8669,0.12018,0.061,0.13652,0.02138,0.0291
thr85_all,458,0.85,0.0675,0.9149,0.9051,568972.69,5047584.95,11886.93,0,0.061091,8.584697,Cambisols,16.299,192.9,1,452.9,0.9116,0.07452,0.22485,0.12797,0.01025,-0.02475
thr85_all,459,0.85,0.0119,0.8846,0.8677,608483.55,5047674.34,10577.18,0,0.010304,8.197638,Luvisols,7.286,763.4,2,157.7,0.8832,0.07077,0.22196,0.03267,0.02044,0.03866
thr85_all,460,0.85,0.0187,0.9244,0.9006,634857.5,5047667.5,9042.82,0,0.016886,8.421331,Luvisols,6.049,305.6,2,112.4,0.9151,0.05282,0.21465,0.06831,0.01962,0.06095
thr85_all,461,0.85,0.0406,0.9141,0.9045,569447.88,5047552.88,11694.44,0,0.036745,8.562038,Cambisols,14.509,191.3,1,441.9,0.9116,0.07388,0.22696,0.12922,0.01008,-0.0273
thr85_all,462,0.85,0.0112,0.8852,0.8609,594590.28,5047438.89,8344.15,0,0.009686,7.99312,Cambisols,7.51,203.6,1,178.4,0.8317,0.06962,0.15044,0.13492,-0.00119,-0.02086
thr85_all,463,0.85,0.0312,0.9054,0.8723,561699.0,5047314.0,16825.82,0,0.02726,8.80979,Luvisols,10.726,373.5,1,264.8,0.8576,0.0427,0.26701,0.04063,0.01274,-0.00423
thr85_all,464,0.85,0.0163,0.8664,0.8616,570121.15,5047307.69,11633.57,0,0.014002,8.111183,Cambisols,17.021,625.0,1,497.8,0.8614,0.06272,0.25272,0.05969,0.00899,-0.02143
thr85_all,465,0.85,0.01,0.9116,0.8973,569612.5,5047250.0,11894.75,0,0.008973,8.554101,Cambisols,12.164,151.6,1,429.2,0.9111,0.07382,0.22134,0.13557,0.00991,-0.0283
thr85_all,466,0.85,0.0625,0.915,0.9031,569772.5,5046992.25,12062.21,0,0.056443,8.599556,Cambisols,14.977,269.6,1,451.3,0.909,0.07127,0.22855,0.11627,0.01129,-0.0171
thr85_all,467,0.85,0.0231,0.8664,0.8611,568646.96,5047065.2,12499.33,0,0.019912,8.17337,Cambisols,15.129,611.1,1,460.5,0.8592,0.0602,0.25266,0.05935,0.00907,-0.02081
thr85_all,468,0.85,0.0688,0.915,0.9059,569202.27,5047037.73,12265.04,0,0.062283,8.614814,Cambisols,21.825,196.9,1,435.6,0.9116,0.07391,0.22706,0.12908,0.01007,-0.02728
thr85_all,469,0.85,0.0681,0.8664,0.8618,570435.67,5046930.62,11864.86,0,0.058708,8.128239,Cambisols,16.288,628.7,1,517.2,0.8614,0.06249,0.25462,0.05969,0.00888,-0.02299
thr85_all,470,0.85,0.0244,0.9514,0.9123,633806.09,5047058.01,8353.96,0,0.022238,8.591939,Luvisols,5.981,248.0,2,111.7,0.9127,0.04623,0.2198,0.07498,0.01838,0.05463
thr85_all,471,0.85,0.0331,0.915,0.8985,571348.82,5046891.27,11606.5,0,0.029763,8.564319,Cambisols,17.631,282.5,1,525.4,0.9113,0.06799,0.23006,0.11847,0.0116,-0.01558
thr85_all,472,0.85,0.0169,0.8664,0.8641,572195.83,5046812.5,11468.41,0,0.014581,8.098796,Cambisols,14.073,670.7,1,557.6,0.8664,0.06286,0.25752,0.06241,0.00982,-0.02492
thr85_all,473,0.85,0.0206,0.8899,0.87,608074.62,5046744.32,10602.44,0,0.017944,8.24865,Luvisols,9.087,281.6,2,176.4,0.8831,0.03376,0.25682,0.08011,0.01548,-0.00177
thr85_all,474,0.85,0.02,0.8786,0.8708,593197.66,5046647.66,8245.54,0,0.017417,7.923188,Cambisols,12.837,636.3,1,275.4,0.8736,0.06562,0.25312,0.05406,0.00933,-0.00722
thr85_all,475,0.85,0.0856,0.915,0.898,572980.38,5046343.7,11787.29,0,0.076895,8.578461,Cambisols,14.897,222.7,1,495.8,0.9141,0.07066,0.22703,0.12802,0.01094,-0.0213
thr85_all,476,0.85,0.07,0.915,0.9,571617.41,5046478.57,11930.32,0,0.062998,8.589497,Cambisols,21.163,209.5,1,487.2,0.9066,0.07339,0.22437,0.1242,0.01004,-0.02416
thr85_all,477,0.85,0.0294,0.915,0.8993,569621.01,5046507.18,12567.03,0,0.026417,8.63707,Cambisols,16.599,288.6,1,433.1,0.9113,0.06852,0.23103,0.11793,0.01151,-0.01643
thr85_all,478,0.85,0.0381,0.915,0.9009,568943.24,5046407.17,12944.96,0,0.034348,8.66418,Cambisols,13.016,231.2,1,408.0,0.9124,0.06941,0.22864,0.12779,0.0105,-0.02267
thr85_all,479,0.85,0.3463,0.9524,0.8908,698737.32,5046343.19,1259.99,0,0.308451,6.79969,Cambisols,9.442,691.8,7,147.6,0.9136,0.07481,0.26435,0.03347,-0.01175,0.05401
thr85_all,480,0.85,0.0331,0.9273,0.9024,595704.48,5046384.67,9865.62,0,0.029892,8.528036,Cambisols,12.306,284.9,1,243.0,0.9235,0.07286,0.22749,0.11238,0.01203,1e-05
thr85_all,481,0.85,0.0125,0.8927,0.8702,695587.5,5046417.5,45.5,1,0.010878,3.427687,Cambisols,8.162,1152.2,7,137.3,0.8711,0.0698,0.28,-0.04202,0.01814,0.04647
thr85_all,482,0.85,0.0375,0.9204,0.9015,693587.92,5046327.92,2010.92,0,0.033806,7.001361,Luvisols,9.194,465.0,7,138.4,0.9184,0.0229,0.32683,0.03731,-0.03127,0.0639
thr85_all,483,0.85,0.0244,0.927,0.8999,694201.6,5046363.78,1396.75,0,0.021934,6.713904,Luvisols,7.601,573.4,7,133.5,0.9144,0.02325,0.32134,0.02769,-0.02342,0.06678
thr85_all,484,0.85,0.0175,0.8711,0.8635,607116.07,5046366.96,11399.39,0,0.015111,8.137554,Cambisols,1.156,188.9,2,154.0,0.8588,0.1146,0.05971,0.13849,0.02201,0.02529
thr85_all,485,0.85,0.02,0.8983,0.8687,697077.34,5046371.88,1225.73,0,0.017374,6.388613,Cambisols,10.101,1293.7,7,148.5,0.8832,0.0769,0.28984,-0.0332,0.00843,0.04253
thr85_all,486,0.85,0.0325,0.8664,0.8623,574178.37,5046275.0,11742.44,0,0.028026,8.119253,Cambisols,16.099,633.3,1,560.2,0.8614,0.06254,0.25531,0.05948,0.00887,-0.02352
thr85_all,487,0.85,0.0281,0.9117,0.8872,693260.28,5046277.5,1869.94,0,0.024951,6.869058,Luvisols,7.646,434.6,7,142.8,0.8912,0.02485,0.31254,0.02682,-0.03326,0.06146
thr85_all,488,0.85,0.1481,0.915,0.9025,571367.04,5046058.81,12401.14,0,0.133689,8.624911,Cambisols,19.543,259.6,1,478.5,0.9096,0.07115,0.22837,0.11667,0.01187,-0.01717
thr85_all,489,0.85,0.1694,0.9273,0.9013,593200.78,5046273.85,8579.99,0,0.152663,8.398581,Cambisols,13.622,286.6,1,283.2,0.9235,0.07095,0.23107,0.11202,0.0119,-0.00117
thr85_all,490,0.85,0.04,0.9601,0.8962,692684.77,5046208.2,1299.59,0,0.035849,6.88475,Cambisols,7.627,343.8,7,138.1,0.8944,0.07332,0.25387,0.02946,-0.01614,0.05516
thr85_all,491,0.85,0.03,0.915,0.897,569552.6,5046229.17,12849.11,0,0.026909,8.65738,Cambisols,13.863,297.9,1,429.5,0.915,0.06877,0.23208,0.11778,0.01178,-0.01409
thr85_all,492,0.85,0.0231,0.9116,0.8974,570293.58,5046247.64,12553.87,0,0.020752,8.60326,Cambisols,11.738,176.9,1,424.4,0.9116,0.07365,0.22802,0.1276,0.01006,-0.0265
thr85_all,493,0.85,0.0219,0.9404,0.8904,693002.5,5046258.93,1613.04,0,0.019478,6.946162,Cambisols,7.332,384.0,7,140.4,0.8721,0.06885,0.22618,0.01841,-0.01041,0.07033
thr85_all,494,0.85,0.0175,0.9121,0.8905,693931.25,5046250.0,1671.63,0,0.015584,6.769585,Luvisols,7.34,595.5,7,142.4,0.8995,0.0306,0.30435,0.02541,-0.02665,0.06709
thr85_all,495,0.85,0.0362,0.9528,0.8966,700112.5,5046257.33,130.11,0,0.032502,4.645914,Cambisols,10.408,794.9,7,136.5,0.9138,0.07528,0.26715,0.02309,-0.00667,0.05627
thr85_all,496,0.85,0.0225,0.8933,0.8727,558524.31,5046179.17,20030.77,0,0.019637,8.848237,Luvisols,11.329,437.8,1,242.7,0.8835,0.04922,0.27525,0.05255,0.0119,-0.00412
thr85_all,497,0.85,0.0481,0.915,0.9012,573641.07,5046140.42,11912.17,0,0.04337,8.588104,Cambisols,20.272,271.4,1,528.9,0.909,0.07104,0.23045,0.11627,0.01119,-0.01866
thr85_all,498,0.85,0.0119,0.867,0.857,557824.34,5046187.5,20595.06,0,0.010177,8.61161,Luvisols,12.793,235.4,1,220.3,0.862,0.04592,0.26879,0.09326,0.00839,-0.05311
thr85_all,499,0.85,0.0125,0.8927,0.8767,618338.75,5046176.25,2994.74,0,0.010958,7.146022,Luvisols,5.957,291.3,1,122.2,0.8829,0.04839,0.21019,0.07789,0.0081,0.03964
thr85_all,500,0.85,0.035,0.8952,0.8789,627663.39,5046099.55,2448.76,0,0.030761,6.985784,Luvisols,6.277,661.6,1,117.7,0.8696,0.0591,0.21548,0.02905,0.00635,0.06089
thr85_all,501,0.85,0.1244,0.925,0.906,592027.2,5046031.47,8355.02,0,0.112684,8.353877,Cambisols,15.969,239.3,1,364.8,0.9174,0.07082,0.23037,0.12212,0.01054,-0.01518
thr85_all,502,0.85,0.0306,0.9273,0.8921,595129.85,5046063.52,9765.11,0,0.027321,8.518541,Cambisols,14.774,327.6,1,240.2,0.9188,0.0737,0.23123,0.10322,0.01237,-0.00044
thr85_all,503,0.85,0.0106,0.9013,0.8662,692431.62,5046141.91,1057.82,0,0.009204,6.2775,Cambisols,5.903,347.4,7,138.9,0.8572,0.08533,0.20117,0.03424,-0.01794,0.05565
thr85_all,504,0.85,0.0825,0.915,0.9006,578825.76,5045840.15,9908.73,0,0.0743,8.419618,Cambisols,12.374,259.5,1,483.7,0.9096,0.07115,0.22837,0.11667,0.01187,-0.01717
thr85_all,505,0.85,0.0294,0.9239,0.8869,692168.88,5046038.03,831.7,0,0.026052,6.213148,Cambisols,7.362,389.6,7,142.1,0.8634,0.06724,0.22041,0.01503,-0.01116,0.07315
thr85_all,506,0.85,0.0138,0.8952,0.8733,700452.27,5046000.0,554.91,0,0.012009,5.658492,Cambisols,9.134,1177.5,7,142.1,0.8811,0.07194,0.28565,-0.03697,0.01309,0.04868
thr85_all,507,0.85,0.0456,0.915,0.8956,570693.32,5045891.95,12756.77,0,0.04086,8.650781,Cambisols,20.482,308.1,1,473.9,0.915,0.06857,0.23383,0.11216,0.01264,-0.01089
thr85_all,508,0.85,0.2356,0.9211,0.9044,569404.61,5045744.0,13353.11,0,0.213105,8.749764,Cambisols,17.245,211.3,1,418.3,0.9041,0.07178,0.22677,0.12392,0.00991,-0.02704
thr85_all,509,0.85,0.0306,0.8664,0.8618,590505.87,5045883.93,8150.09,0,0.026392,7.802886,Cambisols,20.499,623.3,1,474.4,0.8614,0.06276,0.2526,0.05977,0.00899,-0.02143
thr85_all,510,0.85,0.0688,0.915,0.8922,591047.73,5045896.36,8230.31,0,0.061337,8.24981,Cambisols,13.211,289.5,1,429.4,0.9113,0.06788,0.23124,0.1162,0.01151,-0.01427
thr85_all,511,0.85,0.0106,0.8624,0.8552,595019.85,5045878.68,9851.71,0,0.009087,7.930067,Cambisols,15.073,481.3,1,255.2,0.8624,0.05817,0.25085,0.05743,0.00806,-0.01086
thr85_all,512,0.85,0.0356,0.8664,0.8607,573712.06,5045759.43,12285.87,0,0.030663,8.158447,Cambisols,15.402,608.5,1,557.7,0.8592,0.05989,0.25529,0.05936,0.00883,-0.0229
thr85_all,513,0.85,0.0119,0.8754,0.8669,594926.97,5045787.5,9874.12,0,0.010295,8.051903,Cambisols,12.941,602.9,1,259.5,0.8714,0.0637,0.25284,0.05474,0.00967,-0.00826
thr85_all,514,0.85,0.0281,0.915,0.9042,572143.06,5045741.94,12526.12,0,0.025431,8.634086,Cambisols,15.853,278.9,1,476.8,0.9113,0.06908,0.228,0.12024,0.01146,-0.01623
thr85_all,515,0.85,0.0125,0.8787,0.8656,691098.75,5045701.25,695.91,0,0.01082,5.75225,Luvisols,8.311,634.9,1,136.7,0.8642,0.04297,0.25824,0.02846,0.00455,0.0313
thr85_all,516,0.85,0.0238,0.8754,0.8642,595980.26,5045672.37,10591.91,0,0.020526,8.113328,Cambisols,13.19,650.4,1,298.7,0.8736,0.06409,0.25792,0.05826,0.00956,-0.01493
thr85_all,517,0.85,0.1875,0.9244,0.8756,701093.17,5045262.42,1521.28,0,0.164172,6.77376,Luvisols,10.285,781.0,1,126.9,0.8698,0.04769,0.251,0.03481,0.00648,0.03104
thr85_all,518,0.85,0.0119,0.9078,0.887,570180.92,5045611.18,13189.99,0,0.010533,8.612842,Cambisols,10.318,272.1,1,422.8,0.8956,0.06953,0.2232,0.11822,0.01082,-0.02494
thr85_all,519,0.85,0.0131,0.8753,0.8627,690776.79,5045610.12,948.5,0,0.011323,6.001098,Luvisols,7.561,496.0,1,132.3,0.8582,0.05015,0.24041,0.03177,0.00344,0.03371
thr85_all,520,0.85,0.0863,0.9241,0.91,591817.57,5045407.97,8888.78,0,0.078489,8.402239,Cambisols,13.562,224.9,1,352.5,0.9241,0.07215,0.23122,0.12778,0.01081,-0.01662
thr85_all,521,0.85,0.0262,0.9041,0.8722,690410.71,5045529.17,1267.68,0,0.022894,6.460265,Cambisols,6.985,379.1,1,127.2,0.8481,0.06917,0.1679,0.04674,0.00197,0.06357
thr85_all,522,0.85,0.0831,0.9483,0.8944,689836.37,5045428.29,1798.72,0,0.074344,7.10761,Cambisols,6.504,283.1,1,122.5,0.9043,0.07807,0.1623,0.0998,0.00444,0.06097
thr85_all,523,0.85,0.015,0.915,0.8994,568645.83,5045509.38,13882.08,0,0.013491,8.728131,Cambisols,12.389,300.1,1,440.6,0.915,0.06826,0.23224,0.11797,0.01194,-0.0141
thr85_all,524,0.85,0.0288,0.8664,0.8614,568355.43,5045338.04,14164.0,0,0.024765,8.281689,Cambisols,17.375,627.2,1,529.3,0.8614,0.06249,0.25462,0.05969,0.00888,-0.02299
thr85_all,525,0.85,0.0344,0.8754,0.8658,595433.86,5045408.86,10474.17,0,0.029763,8.103544,Cambisols,14.743,660.4,1,304.9,0.8736,0.06402,0.2601,0.05828,0.00956,-0.01705
thr85_all,526,0.85,0.015,0.8786,0.8637,603126.04,5045441.67,11864.48,0,0.012955,8.242872,Cambisols,11.781,617.4,1,251.2,0.8736,0.06416,0.2526,0.05592,0.00941,-0.00718
thr85_all,527,0.85,0.0187,0.8664,0.8629,573173.33,5045420.0,12677.39,0,0.016179,8.185625,Cambisols,13.812,639.6,1,593.6,0.8614,0.06254,0.25531,0.05948,0.00887,-0.02352
thr85_all,528,0.85,0.0325,0.9241,0.9108,591075.0,5045393.75,8728.34,0,0.029601,8.385409,Cambisols,16.771,206.5,1,380.1,0.9166,0.07485,0.22851,0.12436,0.00991,-0.0198
thr85_all,529,0.85,0.0356,0.9216,0.8782,689155.48,5045348.46,2442.75,0,0.031285,7.189644,Luvisols,7.92,494.2,1,121.4,0.8888,0.04709,0.25297,0.03435,0.00546,0.05023
thr85_all,530,0.85,0.015,0.8999,0.8726,557682.29,5045288.54,21237.36,0,0.013089,8.966214,Luvisols,13.575,287.0,1,230.1,0.8619,0.04094,0.26293,0.08463,0.00967,-0.03497
thr85_all,531,0.85,0.1512,0.9472,0.8921,688335.95,5045206.71,3256.11,0,0.134929,7.661764,Cambisols,7.342,364.2,1,116.9,0.8594,0.06062,0.1717,0.04507,0.00361,0.07969
thr85_all,532,0.85,0.0387,0.8736,0.8654,592887.5,5045250.81,9385.33,0,0.033533,7.991202,Cambisols,21.463,638.2,1,324.0,0.8686,0.06352,0.25787,0.05593,0.0087,-0.01611
thr85_all,533,0.85,0.0456,0.9273,0.8968,558376.88,5045052.57,20831.18,0,0.040915,9.221024,Cambisols,12.342,304.8,1,244.2,0.9273,0.07272,0.23124,0.10852,0.01287,0.00319
thr85_all,534,0.85,0.0406,0.9273,0.9025,561699.42,5045075.96,18329.36,0,0.036665,9.102388,Cambisols,11.583,301.9,1,244.7,0.9273,0.07261,0.22915,0.1111,0.01284,0.00285
thr85_all,535,0.85,0.0163,0.915,0.8858,580013.46,5045161.54,8748.64,0,0.014395,8.305691,Cambisols,12.785,324.3,1,545.0,0.9066,0.06942,0.2331,0.10846,0.01198,-0.0151
thr85_all,536,0.85,0.0156,0.8664,0.8625,580441.5,5045151.5,8560.7,0,0.013476,7.845468,Cambisols,16.119,637.9,1,611.1,0.8614,0.06254,0.25531,0.05948,0.00887,-0.02352
thr85_all,537,0.85,0.0125,0.8614,0.8572,590602.5,5045151.25,8889.09,0,0.010715,7.832616,Cambisols,18.272,652.0,1,429.0,0.8614,0.06153,0.2579,0.06127,0.00925,-0.02726
thr85_all,538,0.85,0.0175,0.8786,0.866,558766.96,5045035.71,20537.76,0,0.015155,8.724965,Cambisols,12.001,685.0,1,252.5,0.8786,0.06547,0.25605,0.0569,0.01041,-0.00893
thr85_all,539,0.85,0.015,0.8614,0.8592,570350.0,5045007.29,13704.55,0,0.012889,8.205492,Cambisols,14.15,654.6,1,436.3,0.8614,0.06148,0.25826,0.06095,0.00925,-0.02726
thr85_all,540,0.85,0.0219,0.915,0.8902,569862.5,5045005.36,13868.48,0,0.019472,8.727233,Cambisols,14.934,323.3,1,429.7,0.91,0.06926,0.23402,0.11212,0.01195,-0.01604
thr85_all,541,0.85,0.01,0.8664,0.8645,578317.19,5044976.56,9462.19,0,0.008645,7.932206,Cambisols,14.683,660.7,1,534.3,0.8664,0.06306,0.25683,0.06214,0.00977,-0.02411
thr85_all,542,0.85,0.03,0.915,0.8971,569556.77,5044946.35,14032.75,0,0.026914,8.738008,Cambisols,17.601,295.2,1,430.0,0.9149,0.06872,0.23209,0.11789,0.01178,-0.01432
thr85_all,543,0.85,0.0269,0.8664,0.8607,591006.1,5044960.76,9140.95,0,0.023132,7.902284,Cambisols,22.581,636.0,1,445.7,0.8564,0.06106,0.25607,0.05836,0.00839,-0.02619
thr85_all,544,0.85,0.0525,0.8664,0.8624,569033.63,5044691.37,14466.81,0,0.045275,8.300015,Cambisols,14.472,629.0,1,477.1,0.8614,0.06272,0.25272,0.05969,0.00899,-0.02143
thr85_all,545,0.85,0.1856,0.915,0.9006,580272.35,5044298.19,7860.42,0,0.167183,8.207739,Cambisols,18.592,266.8,1,553.6,0.909,0.07069,0.23101,0.1168,0.01114,-0.01936
thr85_all,546,0.85,0.0925,0.915,0.9054,579682.26,5044488.18,8309.36,0,0.083749,8.258557,Cambisols,23.832,210.3,1,502.8,0.9041,0.07233,0.22458,0.12283,0.01008,-0.02448
thr85_all,547,0.85,0.0138,0.8664,0.8615,580569.32,5044647.73,8048.04,0,0.011845,7.791971,Cambisols,12.524,625.4,1,634.8,0.8614,0.06241,0.25524,0.05971,0.00885,-0.02352
thr85_all,548,0.85,0.01,0.8754,0.8674,608507.81,5044079.69,9598.12,0,0.008674,8.027087,Cambisols,12.248,588.9,1,256.8,0.8664,0.06232,0.25276,0.05058,0.00986,-0.00783
thr85_all,549,0.85,0.0138,0.8624,0.8553,605652.27,5044018.18,10578.58,0,0.011761,7.991451,Cambisols,14.053,473.3,1,282.6,0.8531,0.05351,0.2526,0.05502,0.00771,-0.01443
thr85_all,550,0.85,0.0431,0.915,0.8984,579626.99,5043950.54,7878.06,0,0.038744,8.209789,Cambisols,22.182,289.7,1,510.8,0.9113,0.06807,0.23095,0.11536,0.01158,-0.01341
thr85_all,551,0.85,0.0187,0.8664,0.8613,579373.33,5043753.33,7853.74,0,0.01615,7.770799,Cambisols,17.007,607.0,1,490.8,0.8592,0.06068,0.25262,0.0604,0.00934,-0.02257
thr85_all,552,0.85,0.0844,0.915,0.9046,580062.69,5043600.09,7351.06,0,0.076326,8.146442,Cambisols,25.196,235.0,1,482.8,0.9124,0.06959,0.22767,0.12574,0.0107,-0.02003
thr85_all,553,0.85,0.0612,0.915,0.8997,580630.61,5043539.8,7022.09,0,0.055105,8.104555,Cambisols,14.431,263.9,1,477.9,0.9096,0.07103,0.22825,0.11683,0.01187,-0.01709
thr85_all,554,0.85,0.01,0.8664,0.8633,578112.5,5043565.62,8494.31,0,0.008633,7.838724,Cambisols,13.552,655.8,1,532.7,0.8664,0.06305,0.25688,0.06205,0.00977,-0.02406
thr85_all,555,0.85,0.0975,0.9273,0.8982,605363.46,5043474.68,9995.24,0,0.087576,8.540138,Cambisols,14.649,299.4,1,285.8,0.9273,0.07069,0.23257,0.1118,0.01232,0.00116
thr85_all,556,0.85,0.0394,0.915,0.8964,579702.58,5043260.91,7261.47,0,0.035297,8.135223,Cambisols,16.439,293.8,1,459.5,0.9149,0.06916,0.22976,0.11718,0.01188,-0.01182
thr85_all,557,0.85,0.0131,0.8664,0.8619,583038.69,5043327.98,6085.71,0,0.011313,7.549854,Cambisols,15.233,624.6,1,526.6,0.8614,0.06249,0.25462,0.05969,0.00888,-0.02299
thr85_all,558,0.85,0.015,0.9273,0.8817,607438.54,5043284.38,10337.23,0,0.013226,8.571331,Cambisols,11.599,342.0,1,237.9,0.891,0.06494,0.2509,0.07284,0.01118,-0.00761
thr85_all,559,0.85,0.0156,0.9128,0.8718,604863.5,5043200.5,9658.12,0,0.013622,8.375892,Cambisols,9.386,243.3,1,264.8,0.8492,0.06528,0.18711,0.11462,0.00913,-0.02572
thr85_all,560,0.85,0.0269,0.915,0.9021,580181.69,5043113.66,6874.28,0,0.024244,8.08509,Cambisols,12.232,229.8,1,417.8,0.9124,0.06945,0.22857,0.12787,0.01051,-0.02273
thr85_all,561,0.85,0.01,0.8664,0.8629,581081.25,5043137.5,6461.84,0,0.008629,7.601805,Cambisols,13.298,621.3,1,498.9,0.8614,0.06276,0.2526,0.05977,0.00899,-0.02143
thr85_all,562,0.85,0.0125,0.9506,0.9092,645122.5,5043133.75,9281.84,0,0.011365,8.684522,Luvisols,5.84,271.3,2,109.7,0.9111,0.04744,0.2216,0.06687,0.01998,0.05647
thr85_all,563,0.85,0.0106,0.8649,0.8589,616261.03,5043131.62,1805.03,0,0.009125,6.486161,Luvisols,6.999,432.7,1,156.6,0.8545,0.06277,0.21792,0.03246,0.00569,0.03691
thr85_all,564,0.85,0.0131,0.879,0.8664,615574.4,5043056.55,2494.37,0,0.011371,6.876034,Luvisols,8.87,447.6,1,156.4,0.8754,0.0511,0.24815,0.04122,0.00724,0.02892
thr85_all,565,0.85,0.015,0.9111,0.8881,578668.75,5043032.29,7725.53,0,0.013322,8.156264,Cambisols,10.501,184.7,1,471.2,0.8981,0.07302,0.21724,0.12844,0.00999,-0.02932
thr85_all,566,0.85,0.1069,0.8664,0.8621,583384.58,5042567.03,5291.26,0,0.092137,7.428675,Cambisols,16.767,627.8,1,550.7,0.8614,0.06249,0.25462,0.05969,0.00888,-0.02299
thr85_all,567,0.85,0.0163,0.9141,0.9012,579221.15,5042976.92,7323.93,0,0.014644,8.134332,Cambisols,11.393,214.3,1,412.4,0.9006,0.07119,0.22482,0.12409,0.00959,-0.02781
thr85_all,568,0.85,0.0387,0.915,0.9002,582572.18,5042838.31,5686.5,0,0.034883,7.91154,Cambisols,19.786,270.3,1,491.2,0.909,0.07127,0.22855,0.11627,0.01129,-0.0171
