source,cluster_id,threshold,centroid_x,centroid_y,area_km2,prob_max,prob_mean,dist_to_known_m,n_known_inside,val_vtt_r100,val_rel_vis,val_dist_rijeka,val_strahler,val_aps_vis,attr_type,pc1,pc2,shap_vtt_r100,shap_rel_vis_100_250,shap_dist_rijeka_korig,shap_strahler,shap_aps_vis
thr85_all,624,0.85,613406.25,5039303.12,0.015,0.9188,0.8759,5352.23,0,Cambisols,12.995,349.2,1,258.4,2,1.2444233389329173,-0.2402841814663108,0.06144,0.24612,0.06112,0.01028,-0.00756
thr85_all,625,0.85,560266.67,5039293.06,0.0112,0.8786,0.8689,20601.6,0,Cambisols,12.196,637.0,1,245.3,2,1.3177958736263897,-0.17480342542375488,0.06661,0.25274,0.0541,0.00937,-0.00792
thr85_all,626,0.85,620042.9,5039150.0,0.055,0.9221,0.8943,3382.0,0,Cambisols,8.333,240.1,1,168.1,0,0.018814099539339504,-0.7145536000770647,0.07682,0.19649,0.12504,0.00427,0.00234
thr85_all,627,0.85,590219.04,5038825.44,0.1075,0.8664,0.862,3862.17,0,Cambisols,23.889,627.1,1,598.0,2,1.468393362169508,-0.6897467371730615,0.06241,0.25524,0.05971,0.00885,-0.02352
thr85_all,628,0.85,613684.38,5039239.58,0.015,0.9273,0.8935,5093.46,0,Cambisols,11.137,327.4,1,241.7,0,0.3992645512565502,-0.7267638146676767,0.07268,0.22425,0.10327,0.0122,-0.00577
thr85_all,629,0.85,590937.5,5039209.09,0.0138,0.9141,0.8986,4544.03,0,Cambisols,11.2,240.2,1,481.1,0,0.3880185631781848,-1.4216240035903616,0.06856,0.22368,0.1238,0.0105,-0.02133
thr85_all,630,0.85,613292.19,5039217.19,0.01,0.8624,0.8555,5393.07,0,Cambisols,14.545,474.7,1,272.3,2,1.5066749354092532,-0.30696541501140623,0.0564,0.24853,0.05495,0.00769,-0.01315
thr85_all,631,0.85,611690.91,5039107.58,0.0413,0.8736,0.864,6708.59,0,Cambisols,17.105,647.7,1,362.3,2,1.446069767569593,-0.5935743924051382,0.06349,0.25995,0.0598,0.0093,-0.01985
thr85_all,632,0.85,559055.15,5039061.03,0.0106,0.9273,0.8767,20646.81,0,Cambisols,13.182,345.6,1,238.6,2,1.2184268770460427,-0.3899490456339546,0.0639,0.24872,0.06463,0.01012,-0.01097
thr85_all,633,0.85,591832.29,5038898.44,0.03,0.8664,0.8612,4838.5,0,Cambisols,17.505,621.2,1,560.3,2,1.4660702377259083,-0.6907041094180132,0.06245,0.25512,0.05979,0.00885,-0.02352
thr85_all,634,0.85,622895.26,5038867.67,0.0181,0.9189,0.8815,3653.11,0,Cambisols,9.241,329.2,1,169.0,0,0.17518346581123367,-0.33931162588770525,0.07627,0.20644,0.10824,0.00686,0.00865
thr85_all,635,0.85,586673.32,5038821.08,0.0419,0.8664,0.8618,3215.01,0,Cambisols,25.117,622.8,1,521.0,2,1.4558896389914566,-0.674729682798076,0.06253,0.2545,0.05977,0.00888,-0.02299
thr85_all,636,0.85,625855.6,5038763.36,0.0181,0.8842,0.8658,1437.02,0,Luvisols,9.791,739.8,1,155.6,4,1.5300501839568739,1.171931382365247,0.05115,0.26027,0.03602,0.00813,0.02988
thr85_all,637,0.85,590630.09,5038723.61,0.0169,0.9141,0.9016,3969.45,0,Cambisols,12.52,223.9,1,476.9,0,0.32402066887335146,-1.4833298049373702,0.07066,0.22703,0.12802,0.01094,-0.0213
thr85_all,638,0.85,559242.93,5038715.76,0.0144,0.8786,0.8658,20265.48,0,Cambisols,12.207,672.5,1,272.2,2,1.3299952650336635,-0.24115447175403937,0.06554,0.25707,0.05613,0.01028,-0.00911
thr85_all,639,0.85,591490.52,5038447.12,0.0569,0.8664,0.8618,4275.38,0,Cambisols,20.237,632.6,1,592.9,2,1.4690913530848193,-0.6872269184748602,0.06254,0.25531,0.05948,0.00887,-0.02352
thr85_all,640,0.85,591175.0,5038528.75,0.0125,0.915,0.8825,4127.7,0,Cambisols,12.486,329.7,1,489.7,0,0.4935452524235655,-1.0109573623699264,0.06957,0.23085,0.10859,0.01208,-0.01324
